battery_id,car_model,battery_type,charging_speed,climate,depth_of_discharge,cycle_index,calendar_age_months,mileage_km,soh_percentage,capacity_Ah,voltage_V,temperature_C,internal_resistance_ohm,energy_throughput_kwh,total_lifespan_cycles,remaining_useful_cycles,remaining_useful_life_km,remaining_useful_life_months,eol_reached
BAT-TEST-L-07508,Model Y Performance,NMC,Fast (DC),Hot,Moderate (10-90%),326,15.8,120597.3,93.26,73.54,352.54,30.6,0.068525,22801.87,4836,4510,1353000,180.4,0
BAT-TEST-L-07509,Tesla Model S,NMC,Fast (DC),Temperate,Moderate (10-90%),1027,57.5,367391.2,74.67,61.34,349.15,43.9,0.101731,57512.03,4054,3027,908100,121.1,1
BAT-TEST-L-07510,BYD Blade EV,NCA,Slow (AC),Hot,Moderate (10-90%),672,27.5,168751.9,87.09,72.06,351.67,42.4,0.067431,43892.19,5204,4532,1359600,181.3,0
BAT-TEST-L-07511,Model 3 Long Range,NCA,Fast (DC),Temperate,Moderate (10-90%),3005,92.5,758225.4,26.44,20.33,343.79,33.3,0.163434,59586.29,4085,1080,324000,43.2,1
BAT-TEST-L-07512,BYD Blade EV,NMC,Slow (AC),Temperate,Shallow (20-80%),1478,43.9,393320.6,67.15,53.68,342.11,44.1,0.096182,74439.05,4500,3022,906600,120.9,1
BAT-TEST-L-07513,Chevy Bolt EV,NMC,Fast (DC),Cold,Shallow (20-80%),2214,98.8,635211.5,46.28,36.13,338.52,28.5,0.119674,76850.65,4121,1907,572100,76.3,1
BAT-TEST-L-07514,Model 3 Long Range,NCA,Slow (AC),Temperate,Deep (0-100%),3953,249.5,1248628.5,11.18,9.01,342.97,35.5,0.184641,33153.07,4451,498,149400,19.9,1
BAT-TEST-L-07515,Model Y Performance,NCA,Slow (AC),Cold,Moderate (10-90%),2369,90.0,654786.8,59.34,47.69,353.61,35.3,0.113842,105430.59,5826,3457,1037100,138.3,1
BAT-TEST-L-07516,Model Y Performance,NMC,Ultra-Fast (HPC),Temperate,Moderate (10-90%),4290,234.7,1239302.5,16.47,12.78,358.78,23.3,0.180734,52998.55,5136,846,253800,33.8,1
BAT-TEST-L-07517,Model 3 Long Range,NCA,Slow (AC),Hot,Moderate (10-90%),3862,133.5,1201962.5,26.94,22.05,358.28,25.1,0.158671,78024.05,5286,1424,427200,57.0,1
BAT-TEST-L-07518,Chevy Bolt EV,NMC,Fast (DC),Temperate,Shallow (20-80%),3494,104.6,1238584.4,14.86,13.21,333.51,40.5,0.174797,38933.86,4104,610,183000,24.4,1
BAT-TEST-L-07519,Chevy Bolt EV,LFP,Ultra-Fast (HPC),Cold,Moderate (10-90%),646,24.8,187904.4,87.3,70.42,334.38,14.4,0.063831,42296.46,5086,4440,1332000,177.6,0
BAT-TEST-L-07520,Chevy Bolt EV,LFP,Ultra-Fast (HPC),Hot,Moderate (10-90%),1931,87.6,685932.8,62.1,51.04,357.85,20.2,0.10484,89943.13,5096,3165,949500,126.6,1
BAT-TEST-L-07521,Chevy Bolt EV,NCA,Fast (DC),Temperate,Shallow (20-80%),1800,52.0,500720.8,62.26,49.98,336.22,31.0,0.105984,84057.04,4770,2970,891000,118.8,1
BAT-TEST-L-07522,Model Y Performance,LFP,Fast (DC),Cold,Shallow (20-80%),1511,47.4,494923.0,65.28,52.82,336.31,16.2,0.100556,73979.67,4352,2841,852300,113.6,1
BAT-TEST-L-07523,Model Y Performance,LFP,Slow (AC),Cold,Deep (0-100%),4376,125.3,1512749.2,11.46,10.09,343.58,35.7,0.185197,37620.64,4943,567,170100,22.7,1
BAT-TEST-L-07524,Tesla Model S,NCA,Ultra-Fast (HPC),Cold,Moderate (10-90%),2486,73.3,913524.1,52.8,43.01,340.6,42.3,0.11613,98440.37,5267,2781,834300,111.2,1
BAT-TEST-L-07525,Model 3 Long Range,LFP,Slow (AC),Cold,Shallow (20-80%),836,26.1,288575.3,82.8,64.84,341.81,15.3,0.083565,51914.49,4860,4024,1207200,161.0,0
BAT-TEST-L-07526,BYD Blade EV,NCA,Ultra-Fast (HPC),Temperate,Shallow (20-80%),1286,37.4,395421.0,67.95,54.38,334.88,15.8,0.095628,65533.57,4012,2726,817800,109.0,1
BAT-TEST-L-07527,Model 3 Long Range,LFP,Slow (AC),Hot,Moderate (10-90%),3910,150.5,1324482.9,15.52,12.74,346.69,46.8,0.18768,45518.56,4628,718,215400,28.7,1
BAT-TEST-L-07528,Model Y Performance,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),2588,116.0,723348.4,49.64,39.95,349.55,38.1,0.125672,96341.98,5139,2551,765300,102.0,1
BAT-TEST-L-07529,Tesla Model S,NMC,Ultra-Fast (HPC),Temperate,Deep (0-100%),2697,94.8,734751.4,38.85,30.56,331.61,24.5,0.135324,78576.49,4410,1713,513900,68.5,1
BAT-TEST-L-07530,Model 3 Long Range,LFP,Ultra-Fast (HPC),Hot,Moderate (10-90%),2297,118.4,839834.2,48.81,38.72,337.09,27.8,0.126192,84095.13,4488,2191,657300,87.6,1
BAT-TEST-L-07531,Tesla Model S,NMC,Ultra-Fast (HPC),Temperate,Moderate (10-90%),1559,86.6,523532.8,72.56,57.67,340.99,19.6,0.093741,84835.82,5681,4122,1236600,164.9,1
BAT-TEST-L-07532,Chevy Bolt EV,NCA,Slow (AC),Cold,Moderate (10-90%),1035,30.7,386383.3,80.36,65.27,350.29,30.8,0.081513,62379.1,5270,4235,1270500,169.4,0
BAT-TEST-L-07533,BYD Blade EV,NMC,Fast (DC),Hot,Deep (0-100%),1638,68.2,438046.8,72.64,57.05,358.42,24.9,0.092297,89233.48,5986,4348,1304400,173.9,1
BAT-TEST-L-07534,Model 3 Long Range,NMC,Fast (DC),Cold,Deep (0-100%),2062,77.8,628622.2,56.25,45.87,342.89,34.1,0.116778,86991.53,4713,2651,795300,106.0,1
BAT-TEST-L-07535,Tesla Model S,LFP,Fast (DC),Temperate,Shallow (20-80%),2816,120.3,947573.8,47.17,38.35,344.21,17.6,0.133763,99633.53,5331,2515,754500,100.6,1
BAT-TEST-L-07536,Model 3 Long Range,NCA,Fast (DC),Cold,Moderate (10-90%),2519,146.0,956513.6,42.81,31.9,335.48,24.8,0.137584,80872.36,4404,1885,565500,75.4,1
BAT-TEST-L-07537,Model Y Performance,LFP,Slow (AC),Cold,Deep (0-100%),2806,106.9,814243.4,39.98,32.36,348.36,34.7,0.141676,84142.84,4675,1869,560700,74.8,1
BAT-TEST-L-07538,Tesla Model S,NCA,Slow (AC),Cold,Shallow (20-80%),1150,41.0,406638.8,73.11,59.5,345.7,27.3,0.088949,63061.18,4277,3127,938100,125.1,1
BAT-TEST-L-07539,Model 3 Long Range,NCA,Slow (AC),Cold,Deep (0-100%),3406,104.9,1126524.2,35.09,28.06,350.88,25.2,0.14805,89631.41,5247,1841,552300,73.6,1
BAT-TEST-L-07540,Model Y Performance,NCA,Fast (DC),Cold,Moderate (10-90%),2755,100.7,706039.6,43.38,33.18,338.15,20.2,0.1341,89629.14,4866,2111,633300,84.4,1
BAT-TEST-L-07541,BYD Blade EV,NCA,Ultra-Fast (HPC),Cold,Shallow (20-80%),2268,66.6,689637.4,58.37,45.37,357.02,24.9,0.120044,99287.69,5448,3180,954000,127.2,1
BAT-TEST-L-07542,Tesla Model S,NMC,Fast (DC),Hot,Shallow (20-80%),1677,70.8,586986.6,62.01,49.73,333.58,29.5,0.10627,77987.19,4414,2737,821100,109.5,1
BAT-TEST-L-07543,Tesla Model S,NCA,Slow (AC),Cold,Deep (0-100%),1081,45.7,420265.3,75.66,61.29,337.08,36.5,0.077811,61338.05,4441,3360,1008000,134.4,1
BAT-TEST-L-07544,Tesla Model S,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),570,32.4,186032.8,88.84,71.14,330.48,30.1,0.066041,37978.51,5107,4537,1361100,181.5,0
BAT-TEST-L-07545,Model 3 Long Range,NCA,Slow (AC),Hot,Shallow (20-80%),2990,194.3,960409.5,43.3,35.27,359.05,21.3,0.13264,97105.05,5274,2284,685200,91.4,1
BAT-TEST-L-07546,BYD Blade EV,LFP,Slow (AC),Hot,Shallow (20-80%),1489,42.7,572771.0,69.38,55.0,334.05,24.2,0.097875,77482.52,4863,3374,1012200,135.0,1
BAT-TEST-L-07547,Model 3 Long Range,NCA,Slow (AC),Hot,Deep (0-100%),3628,211.4,987588.0,34.71,27.2,337.29,21.8,0.151252,94447.08,5557,1929,578700,77.2,1
BAT-TEST-L-07548,Tesla Model S,NMC,Slow (AC),Cold,Deep (0-100%),2312,91.9,654572.0,47.14,37.43,337.25,16.7,0.127557,81741.06,4374,2062,618600,82.5,1
BAT-TEST-L-07549,Model 3 Long Range,NMC,Fast (DC),Cold,Moderate (10-90%),1770,74.7,621352.1,58.36,44.76,346.13,15.4,0.113358,77475.74,4251,2481,744300,99.2,1
BAT-TEST-L-07550,Model Y Performance,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),3942,227.7,1526455.0,14.27,9.17,342.77,49.1,0.174947,42194.29,4598,656,196800,26.2,1
BAT-TEST-L-07551,Tesla Model S,LFP,Ultra-Fast (HPC),Hot,Shallow (20-80%),2447,79.9,909515.7,49.55,38.86,331.2,42.2,0.129574,90939.22,4850,2403,720900,96.1,1
BAT-TEST-L-07552,Model Y Performance,NCA,Ultra-Fast (HPC),Hot,Deep (0-100%),4247,129.3,1347257.6,26.83,20.91,333.5,37.1,0.165622,85468.82,5805,1558,467400,62.3,1
BAT-TEST-L-07553,Model Y Performance,NCA,Fast (DC),Cold,Moderate (10-90%),4423,292.1,1398992.2,16.11,11.69,351.61,37.3,0.177582,53454.33,5273,850,255000,34.0,1
BAT-TEST-L-07554,Chevy Bolt EV,NCA,Slow (AC),Temperate,Moderate (10-90%),1431,55.7,468389.3,71.79,57.04,352.91,45.0,0.086591,77044.78,5072,3641,1092300,145.6,1
BAT-TEST-L-07555,BYD Blade EV,NMC,Slow (AC),Cold,Deep (0-100%),4332,162.9,1632507.4,17.27,12.15,354.89,32.9,0.166209,56096.86,5236,904,271200,36.2,1
BAT-TEST-L-07556,Chevy Bolt EV,NMC,Slow (AC),Hot,Moderate (10-90%),252,10.1,75381.0,94.07,73.19,355.48,29.6,0.058771,17779.41,4250,3998,1199400,159.9,0
BAT-TEST-L-07557,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Hot,Shallow (20-80%),982,46.5,315901.8,81.24,64.94,357.16,40.0,0.082898,59830.95,5234,4252,1275600,170.1,0
BAT-TEST-L-07558,Model 3 Long Range,NCA,Slow (AC),Cold,Deep (0-100%),408,14.1,160892.1,93.13,75.87,355.35,16.3,0.049,28499.01,5942,5534,1660200,221.4,0
BAT-TEST-L-07559,Model 3 Long Range,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),2895,87.0,929849.7,30.65,25.47,348.86,36.5,0.148106,66557.83,4175,1280,384000,51.2,1
BAT-TEST-L-07560,BYD Blade EV,LFP,Ultra-Fast (HPC),Cold,Deep (0-100%),1304,41.6,395613.2,75.15,58.92,352.0,24.7,0.092252,73500.06,5248,3944,1183200,157.8,1
BAT-TEST-L-07561,Model 3 Long Range,NCA,Ultra-Fast (HPC),Hot,Moderate (10-90%),1521,59.5,512821.3,68.9,54.2,352.7,26.0,0.091352,78596.73,4891,3370,1011000,134.8,1
BAT-TEST-L-07562,Model Y Performance,NMC,Fast (DC),Hot,Deep (0-100%),3108,93.3,978705.2,41.39,34.02,336.66,25.1,0.139888,96489.83,5303,2195,658500,87.8,1
BAT-TEST-L-07563,Tesla Model S,NMC,Slow (AC),Hot,Shallow (20-80%),1280,60.0,434031.1,69.75,57.71,347.74,38.4,0.088188,66958.43,4231,2951,885300,118.0,1
BAT-TEST-L-07564,Model 3 Long Range,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),607,22.4,158438.5,85.73,68.91,341.26,24.4,0.071628,39027.45,4253,3646,1093800,145.8,0
BAT-TEST-L-07565,Model Y Performance,NCA,Fast (DC),Temperate,Deep (0-100%),1504,81.5,444340.8,70.14,55.66,330.48,31.5,0.092764,79112.53,5036,3532,1059600,141.3,1
BAT-TEST-L-07566,Tesla Model S,NMC,Fast (DC),Temperate,Deep (0-100%),1044,52.3,375274.9,76.79,59.33,349.22,45.0,0.078505,60129.13,4499,3455,1036500,138.2,1
BAT-TEST-L-07567,Chevy Bolt EV,LFP,Slow (AC),Hot,Moderate (10-90%),2530,80.1,641892.3,40.23,31.73,347.89,21.0,0.141015,76334.42,4233,1703,510900,68.1,1
BAT-TEST-L-07568,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Temperate,Moderate (10-90%),911,30.0,302070.1,82.66,65.82,338.23,28.1,0.081549,56475.68,5253,4342,1302600,173.7,0
BAT-TEST-L-07569,Tesla Model S,NCA,Slow (AC),Temperate,Shallow (20-80%),324,12.4,95427.8,93.36,74.54,344.95,17.0,0.061346,22686.27,4879,4555,1366500,182.2,0
BAT-TEST-L-07570,Model Y Performance,NCA,Fast (DC),Temperate,Deep (0-100%),3052,122.5,806186.7,45.56,37.01,350.56,48.6,0.13263,104293.96,5606,2554,766200,102.2,1
BAT-TEST-L-07571,Tesla Model S,NCA,Slow (AC),Cold,Shallow (20-80%),899,29.1,286823.1,84.87,67.22,330.58,44.0,0.071963,57225.93,5943,5044,1513200,201.8,0
BAT-TEST-L-07572,BYD Blade EV,NMC,Slow (AC),Temperate,Shallow (20-80%),2129,84.1,742291.7,56.65,45.17,344.39,35.1,0.121467,90462.88,4912,2783,834900,111.3,1
BAT-TEST-L-07573,BYD Blade EV,NCA,Slow (AC),Temperate,Shallow (20-80%),2105,94.0,772744.0,49.64,40.35,339.31,18.8,0.122233,78376.67,4180,2075,622500,83.0,1
BAT-TEST-L-07574,Model 3 Long Range,NCA,Slow (AC),Cold,Shallow (20-80%),2295,71.2,870309.3,61.21,49.67,356.22,36.1,0.113044,105365.9,5917,3622,1086600,144.9,1
BAT-TEST-L-07575,Tesla Model S,NMC,Ultra-Fast (HPC),Temperate,Moderate (10-90%),2718,108.2,753957.1,45.07,34.08,357.08,23.0,0.13681,91871.51,4948,2230,669000,89.2,1
BAT-TEST-L-07576,BYD Blade EV,NMC,Fast (DC),Hot,Shallow (20-80%),2004,80.7,742155.1,63.16,49.04,353.18,38.5,0.107222,94932.45,5440,3436,1030800,137.4,1
BAT-TEST-L-07577,Tesla Model S,LFP,Slow (AC),Temperate,Shallow (20-80%),4203,166.0,1151274.0,19.63,15.79,340.89,41.0,0.170391,61874.4,5229,1026,307800,41.0,1
BAT-TEST-L-07578,Tesla Model S,NCA,Ultra-Fast (HPC),Temperate,Deep (0-100%),4136,175.2,1222791.6,23.27,18.33,333.3,42.6,0.166061,72197.21,5391,1255,376500,50.2,1
BAT-TEST-L-07579,Model Y Performance,NCA,Fast (DC),Hot,Deep (0-100%),1312,37.8,438093.4,69.64,55.28,352.63,36.6,0.102548,68520.94,4321,3009,902700,120.4,1
BAT-TEST-L-07580,Model 3 Long Range,NMC,Ultra-Fast (HPC),Cold,Deep (0-100%),2109,140.4,781001.3,62.46,50.96,335.65,21.0,0.099453,98801.6,5619,3510,1053000,140.4,1
BAT-TEST-L-07581,Chevy Bolt EV,NCA,Slow (AC),Temperate,Moderate (10-90%),4368,228.3,1191851.9,23.15,17.3,345.71,31.4,0.166284,75842.76,5684,1316,394800,52.6,1
BAT-TEST-L-07582,Model Y Performance,NMC,Fast (DC),Temperate,Moderate (10-90%),3623,125.5,1313338.9,14.46,11.43,348.92,42.7,0.185674,39297.96,4236,613,183900,24.5,1
BAT-TEST-L-07583,Model 3 Long Range,NCA,Slow (AC),Hot,Deep (0-100%),2152,79.6,818809.7,61.84,49.55,341.65,41.7,0.101217,99816.73,5640,3488,1046400,139.5,1
BAT-TEST-L-07584,Tesla Model S,NMC,Ultra-Fast (HPC),Temperate,Deep (0-100%),4354,164.5,1539189.3,23.22,19.53,336.4,22.5,0.163384,75819.37,5671,1317,395100,52.7,1
BAT-TEST-L-07585,Chevy Bolt EV,NCA,Fast (DC),Hot,Deep (0-100%),2803,120.9,1028081.5,49.58,40.24,336.88,17.9,0.120027,104233.53,5560,2757,827100,110.3,1
BAT-TEST-L-07586,Model 3 Long Range,LFP,Fast (DC),Temperate,Moderate (10-90%),3082,120.8,877061.5,29.44,22.89,338.29,46.1,0.146403,68056.29,4368,1286,385800,51.4,1
BAT-TEST-L-07587,Model Y Performance,LFP,Fast (DC),Hot,Deep (0-100%),2844,98.6,876759.3,40.57,32.8,334.1,30.0,0.134003,86533.38,4785,1941,582300,77.6,1
BAT-TEST-L-07588,Chevy Bolt EV,NMC,Fast (DC),Cold,Deep (0-100%),4505,182.0,1736319.3,23.18,19.09,349.25,50.1,0.166905,78326.55,5865,1360,408000,54.4,1
BAT-TEST-L-07589,Tesla Model S,NCA,Slow (AC),Cold,Shallow (20-80%),2469,119.2,978847.3,58.35,47.28,348.16,38.3,0.116741,108049.74,5928,3459,1037700,138.4,1
BAT-TEST-L-07590,Model Y Performance,NCA,Slow (AC),Hot,Deep (0-100%),968,51.0,315109.7,77.04,60.15,353.2,46.3,0.086079,55930.7,4216,3248,974400,129.9,1
BAT-TEST-L-07591,Chevy Bolt EV,LFP,Slow (AC),Cold,Moderate (10-90%),2455,103.0,639150.7,49.01,39.29,345.31,43.7,0.121679,90237.42,4815,2360,708000,94.4,1
BAT-TEST-L-07592,Tesla Model S,LFP,Slow (AC),Cold,Deep (0-100%),1760,54.7,499295.9,60.09,49.26,352.23,22.5,0.102743,79313.73,4409,2649,794700,106.0,1
BAT-TEST-L-07593,Model Y Performance,LFP,Fast (DC),Cold,Deep (0-100%),899,48.6,286638.9,83.99,66.56,345.84,12.7,0.075211,56631.09,5616,4717,1415100,188.7,0
BAT-TEST-L-07594,Chevy Bolt EV,NMC,Fast (DC),Temperate,Moderate (10-90%),2905,132.5,803774.3,37.48,29.35,350.64,48.4,0.136414,81649.68,4646,1741,522300,69.6,1
BAT-TEST-L-07595,Model 3 Long Range,LFP,Slow (AC),Cold,Moderate (10-90%),1461,82.2,456817.2,63.81,52.25,334.46,20.9,0.105688,69921.49,4037,2576,772800,103.0,1
BAT-TEST-L-07596,Chevy Bolt EV,LFP,Ultra-Fast (HPC),Hot,Moderate (10-90%),346,10.3,123415.8,93.28,75.44,343.98,21.1,0.063201,24205.67,5147,4801,1440300,192.0,0
BAT-TEST-L-07597,Model Y Performance,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),3457,164.7,1129917.0,29.84,23.59,354.99,51.1,0.160634,77355.13,4927,1470,441000,58.8,1
BAT-TEST-L-07598,Model 3 Long Range,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),2959,99.3,1055063.8,41.59,32.82,331.31,37.1,0.140076,92304.3,5066,2107,632100,84.3,1
BAT-TEST-L-07599,Model 3 Long Range,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),2918,151.0,959911.4,40.27,32.05,342.68,36.7,0.141739,88135.69,4885,1967,590100,78.7,1
BAT-TEST-L-07600,Model Y Performance,LFP,Fast (DC),Hot,Shallow (20-80%),4243,255.2,1671315.1,15.58,11.65,347.67,24.6,0.176732,49567.8,5026,783,234900,31.3,1
BAT-TEST-L-07601,BYD Blade EV,NMC,Fast (DC),Temperate,Deep (0-100%),1634,64.7,599162.3,62.04,49.9,330.6,45.7,0.108116,76034.16,4305,2671,801300,106.8,1
BAT-TEST-L-07602,Chevy Bolt EV,NMC,Ultra-Fast (HPC),Hot,Deep (0-100%),1823,54.6,657210.5,59.65,47.72,341.78,41.2,0.110189,81555.53,4518,2695,808500,107.8,1
BAT-TEST-L-07603,Chevy Bolt EV,NMC,Slow (AC),Cold,Shallow (20-80%),3404,119.9,1299959.5,38.67,30.25,334.31,25.4,0.14585,98716.8,5550,2146,643800,85.8,1
BAT-TEST-L-07604,Model Y Performance,LFP,Ultra-Fast (HPC),Hot,Moderate (10-90%),2418,71.7,653323.5,49.29,38.63,331.95,40.9,0.124464,89382.61,4768,2350,705000,94.0,1
BAT-TEST-L-07605,Model Y Performance,NMC,Ultra-Fast (HPC),Hot,Shallow (20-80%),497,21.9,151184.2,89.1,71.64,349.64,16.1,0.057368,33213.38,4561,4064,1219200,162.6,0
BAT-TEST-L-07606,Tesla Model S,NMC,Ultra-Fast (HPC),Cold,Deep (0-100%),2320,70.1,903448.7,58.43,44.79,358.65,26.9,0.113176,101665.02,5581,3261,978300,130.4,1
BAT-TEST-L-07607,Tesla Model S,NCA,Ultra-Fast (HPC),Cold,Moderate (10-90%),1293,57.6,481012.8,70.57,57.78,357.51,27.9,0.096963,68435.21,4393,3100,930000,124.0,1
BAT-TEST-L-07608,Model Y Performance,NMC,Fast (DC),Temperate,Deep (0-100%),3456,118.0,1316050.5,29.94,22.94,334.81,31.7,0.146232,77594.03,4933,1477,443100,59.1,1
BAT-TEST-L-07609,Model 3 Long Range,LFP,Fast (DC),Cold,Deep (0-100%),2625,131.5,932153.1,48.75,39.32,359.75,29.7,0.132356,95978.32,5122,2497,749100,99.9,1
BAT-TEST-L-07610,Tesla Model S,LFP,Ultra-Fast (HPC),Cold,Deep (0-100%),265,11.4,71004.8,94.42,76.23,357.43,41.6,0.060826,18766.47,4751,4486,1345800,179.4,0
BAT-TEST-L-07611,Model 3 Long Range,LFP,Slow (AC),Temperate,Deep (0-100%),249,11.4,88393.3,93.86,74.1,358.45,18.7,0.04489,17528.84,4057,3808,1142400,152.3,0
BAT-TEST-L-07612,Chevy Bolt EV,NCA,Slow (AC),Temperate,Shallow (20-80%),1337,53.7,384780.0,69.46,56.81,350.46,19.3,0.089401,69650.03,4378,3041,912300,121.6,1
BAT-TEST-L-07613,Model 3 Long Range,LFP,Ultra-Fast (HPC),Hot,Moderate (10-90%),404,13.7,116112.4,90.79,73.33,334.84,16.2,0.061247,27509.6,4387,3983,1194900,159.3,0
BAT-TEST-L-07614,Tesla Model S,LFP,Fast (DC),Cold,Deep (0-100%),1818,114.2,585190.8,60.04,46.73,353.43,40.1,0.111193,81865.92,4550,2732,819600,109.3,1
BAT-TEST-L-07615,Model Y Performance,LFP,Fast (DC),Cold,Shallow (20-80%),3687,116.0,1393576.4,33.49,25.65,339.42,36.2,0.142245,92608.72,5544,1857,557100,74.3,1
BAT-TEST-L-07616,Model Y Performance,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),2822,109.0,930464.0,34.71,28.0,342.92,43.6,0.151885,73470.57,4322,1500,450000,60.0,1
BAT-TEST-L-07617,Model Y Performance,NMC,Slow (AC),Temperate,Deep (0-100%),4107,156.2,1058611.9,19.58,16.27,352.01,36.4,0.161581,60316.72,5107,1000,300000,40.0,1
BAT-TEST-L-07618,BYD Blade EV,NMC,Slow (AC),Temperate,Deep (0-100%),3106,109.9,1187612.8,24.91,18.91,338.66,40.6,0.160834,58016.89,4136,1030,309000,41.2,1
BAT-TEST-L-07619,Model 3 Long Range,NCA,Slow (AC),Cold,Deep (0-100%),4428,169.5,1320437.6,25.25,20.47,355.88,39.1,0.162928,83857.89,5924,1496,448800,59.8,1
BAT-TEST-L-07620,BYD Blade EV,NMC,Slow (AC),Cold,Deep (0-100%),2167,82.1,781102.1,63.14,49.17,356.42,32.4,0.100758,102613.46,5879,3712,1113600,148.5,1
BAT-TEST-L-07621,BYD Blade EV,LFP,Slow (AC),Temperate,Shallow (20-80%),294,17.8,81787.6,94.12,75.79,359.52,32.5,0.050573,20752.89,4998,4704,1411200,188.2,0
BAT-TEST-L-07622,BYD Blade EV,LFP,Slow (AC),Temperate,Shallow (20-80%),1437,53.5,445488.8,68.4,54.66,356.67,41.6,0.095069,73719.89,4548,3111,933300,124.4,1
BAT-TEST-L-07623,Model Y Performance,NMC,Ultra-Fast (HPC),Hot,Moderate (10-90%),466,16.9,175836.0,90.84,72.83,346.96,12.6,0.066145,31749.01,5088,4622,1386600,184.9,0
BAT-TEST-L-07624,BYD Blade EV,NCA,Slow (AC),Hot,Shallow (20-80%),3056,142.8,826972.0,36.1,30.97,334.82,35.5,0.155647,82746.76,4783,1727,518100,69.1,1
BAT-TEST-L-07625,Tesla Model S,NMC,Fast (DC),Temperate,Shallow (20-80%),1112,34.9,280525.3,73.4,60.68,349.92,13.1,0.092351,61216.05,4181,3069,920700,122.8,1
BAT-TEST-L-07626,Tesla Model S,LFP,Fast (DC),Temperate,Moderate (10-90%),2075,75.0,747074.6,60.42,49.73,340.3,30.5,0.103147,94035.68,5243,3168,950400,126.7,1
BAT-TEST-L-07627,Tesla Model S,NCA,Ultra-Fast (HPC),Temperate,Moderate (10-90%),367,15.6,116338.1,93.86,73.11,330.01,31.4,0.060067,25833.71,5973,5606,1681800,224.2,0
BAT-TEST-L-07628,BYD Blade EV,NCA,Fast (DC),Temperate,Moderate (10-90%),2836,81.2,848489.1,48.55,39.0,331.9,41.2,0.135101,103270.83,5512,2676,802800,107.0,1
BAT-TEST-L-07629,Tesla Model S,NCA,Slow (AC),Cold,Shallow (20-80%),4702,149.8,1778643.3,21.39,15.72,337.75,31.4,0.173363,75427.49,5981,1279,383700,51.2,1
BAT-TEST-L-07630,Tesla Model S,NCA,Fast (DC),Hot,Deep (0-100%),3685,137.9,1295743.8,35.53,27.64,343.14,40.7,0.15018,98196.38,5716,2031,609300,81.2,1
BAT-TEST-L-07631,Model Y Performance,LFP,Slow (AC),Temperate,Deep (0-100%),3032,95.1,1086365.5,26.74,21.73,358.43,29.9,0.163598,60809.18,4139,1107,332100,44.3,1
BAT-TEST-L-07632,Tesla Model S,LFP,Slow (AC),Hot,Shallow (20-80%),1551,65.9,491652.1,63.61,50.41,350.81,17.6,0.104158,73989.59,4262,2711,813300,108.4,1
BAT-TEST-L-07633,Model Y Performance,LFP,Fast (DC),Cold,Shallow (20-80%),410,21.8,112898.2,90.69,72.17,340.72,42.3,0.064107,27885.97,4402,3992,1197600,159.7,0
BAT-TEST-L-07634,Tesla Model S,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),3226,117.8,1122988.9,46.05,37.03,353.48,17.7,0.136377,111419.34,5980,2754,826200,110.2,1
BAT-TEST-L-07635,Model 3 Long Range,NMC,Slow (AC),Hot,Deep (0-100%),1489,44.5,446720.3,74.08,59.56,333.53,31.3,0.082045,82732.44,5745,4256,1276800,170.2,1
BAT-TEST-L-07636,Tesla Model S,NMC,Slow (AC),Temperate,Shallow (20-80%),5075,197.1,1865434.1,10.84,7.44,341.74,36.4,0.182039,41244.05,5692,617,185100,24.7,1
BAT-TEST-L-07637,Model Y Performance,LFP,Slow (AC),Cold,Deep (0-100%),1067,50.9,373830.8,79.15,61.91,352.64,25.5,0.079845,63335.82,5116,4049,1214700,162.0,1
BAT-TEST-L-07638,Model 3 Long Range,NCA,Ultra-Fast (HPC),Temperate,Deep (0-100%),3631,166.9,1425358.7,30.49,24.6,332.57,51.4,0.156634,83044.68,5224,1593,477900,63.7,1
BAT-TEST-L-07639,Chevy Bolt EV,NMC,Fast (DC),Cold,Moderate (10-90%),583,16.9,163625.9,87.34,69.73,340.23,14.2,0.074954,38190.83,4606,4023,1206900,160.9,0
BAT-TEST-L-07640,Tesla Model S,NMC,Slow (AC),Temperate,Deep (0-100%),642,18.9,222844.0,86.19,68.95,338.82,16.5,0.066986,41500.56,4649,4007,1202100,160.3,0
BAT-TEST-L-07641,Tesla Model S,NMC,Fast (DC),Temperate,Shallow (20-80%),4744,263.3,1829717.7,14.37,13.09,351.09,19.9,0.183135,51123.02,5540,796,238800,31.8,1
BAT-TEST-L-07642,Model Y Performance,NMC,Fast (DC),Cold,Deep (0-100%),3881,124.2,1189120.2,26.03,20.94,342.61,37.6,0.166552,75754.47,5246,1365,409500,54.6,1
